#{"t_start": 0, "env_id": 0}
r,l,t
-900.657935,0.3333333333333333,89.939634
-999.780207,0.016666666666666666,89.949326
-994.555321,0.03333333333333333,89.964262
-999.779093,0.016666666666666666,89.973872
-958.032686,0.15,90.026317
-994.557549,0.03333333333333333,90.041687
-916.287552,0.2833333333333333,90.138808
-999.782594,0.016666666666666666,90.148693
-994.560255,0.03333333333333333,90.163892
-994.56487,0.03333333333333333,90.179086
-999.779411,0.016666666666666666,90.188923
-999.780048,0.016666666666666666,90.19883
-999.780048,0.016666666666666666,90.208725
-999.777183,0.016666666666666666,90.218602
-999.781003,0.016666666666666666,90.228468
-963.248659,0.13333333333333333,90.297107
-999.779093,0.016666666666666666,90.3069
-999.781162,0.016666666666666666,90.316804
-989.33521,0.05,90.337115
-994.557072,0.03333333333333333,90.352093
-931.934517,0.2333333333333333,90.431349
-978.897693,0.08333333333333333,90.462893
-963.234653,0.13333333333333333,90.510295
-999.778456,0.016666666666666666,90.520061
-999.77973,0.016666666666666666,90.529828
-994.556594,0.03333333333333333,90.544951
-984.112234,0.06666666666666667,90.570993
-999.779252,0.016666666666666666,90.582502
-999.780366,0.016666666666666666,90.601211
-994.555162,0.03333333333333333,90.616779
-999.776546,0.016666666666666666,90.626717
-984.118918,0.06666666666666667,90.653796
-989.327889,0.05,90.675231
-912.0563,0.3,90.785363
-999.780525,0.016666666666666666,90.7955
-891.1975,0.36666666666666664,90.923278
-984.123534,0.06666666666666667,90.949101
-999.781799,0.016666666666666666,90.959005
-984.108414,0.06666666666666667,90.984685
-999.777024,0.016666666666666666,90.994262
-999.778456,0.016666666666666666,91.004088
-994.557072,0.03333333333333333,91.020746
-701.664638,2.8666666666666614,92.007129
-958.033004,0.15,92.060263
-826.810193,1.016666666666668,92.394017
-999.779889,0.016666666666666666,92.403816
-994.560255,0.03333333333333333,92.41898
-849.407673,0.6166666666666669,92.636667
-994.555003,0.03333333333333333,92.651849
-830.57867,1.566666666666666,94.286662
-994.567417,0.03333333333333333,94.294871
-773.035174,2.0499999999999976,94.650973
-836.872435,0.6333333333333336,94.764378
-963.250887,0.13333333333333333,94.789768
-999.77973,0.016666666666666666,94.794979
-999.77957,0.016666666666666666,94.800101
-994.560414,0.03333333333333333,94.808221
-999.779411,0.016666666666666666,94.813748
-999.779252,0.016666666666666666,94.818973
-999.779093,0.016666666666666666,94.824113
-999.782435,0.016666666666666666,94.829274
-994.558822,0.03333333333333333,94.837354
-999.780525,0.016666666666666666,94.842724
-999.77957,0.016666666666666666,94.847973
-999.779411,0.016666666666666666,94.853333
-973.691587,0.09999999999999999,94.882617
-973.692701,0.09999999999999999,94.919421
-989.342372,0.05,94.940072
-999.779252,0.016666666666666666,94.949888
-999.777024,0.016666666666666666,94.959649
-994.558504,0.03333333333333333,94.974821
-999.778138,0.016666666666666666,94.9846
-999.780366,0.016666666666666666,94.9944
-994.557072,0.03333333333333333,95.009508
-999.780844,0.016666666666666666,95.019282
-999.780684,0.016666666666666666,95.029179
-994.558027,0.03333333333333333,95.044314
-989.348897,0.05,95.064966
-999.780844,0.016666666666666666,95.074749
-994.560732,0.03333333333333333,95.089916
-999.782276,0.016666666666666666,95.099774
-937.172612,0.21666666666666665,95.175998
-999.778934,0.016666666666666666,95.185794
-994.560732,0.03333333333333333,95.200939
-994.557868,0.03333333333333333,95.216137
-994.560892,0.03333333333333333,95.231371
-994.55548,0.03333333333333333,95.246625
-999.777501,0.016666666666666666,95.256414
-978.895465,0.08333333333333333,95.287896
-989.32948,0.05,95.308476
-994.556435,0.03333333333333333,95.323598
-999.777661,0.016666666666666666,95.33338
-906.646953,0.3333333333333333,95.446638
-999.779252,0.016666666666666666,95.456515
-989.340939,0.05,95.477144
-989.340303,0.05,95.497647
-932.090807,0.2333333333333333,95.581996
-994.556117,0.03333333333333333,95.597005
-947.651987,0.18333333333333332,95.664529
-994.555639,0.03333333333333333,95.679582
-958.026797,0.15,95.744277
-999.778775,0.016666666666666666,95.755242
-942.354527,0.19999999999999998,95.827328
-999.777501,0.016666666666666666,95.83795
-999.779252,0.016666666666666666,95.848174
-989.342372,0.05,95.869057
-999.781799,0.016666666666666666,95.878829
-999.779889,0.016666666666666666,95.888549
-999.777661,0.016666666666666666,95.898253
-989.340303,0.05,95.918666
-994.561369,0.03333333333333333,95.93393
-999.781321,0.016666666666666666,95.944961
-937.211605,0.21666666666666665,96.022821
-978.896897,0.08333333333333333,96.055004
-994.560732,0.03333333333333333,96.070415
-994.560255,0.03333333333333333,96.085773
-999.782276,0.016666666666666666,96.095658
-978.893237,0.08333333333333333,96.134495
-942.426624,0.19999999999999998,96.20901
-897.39517,0.35,96.327785
-643.271502,3.6666666666666585,98.571212
-937.138712,0.21666666666666665,98.610461
-994.5593,0.03333333333333333,98.618347
-999.77957,0.016666666666666666,98.623575
-952.819577,0.16666666666666666,98.654534
-984.109846,0.06666666666666667,98.672925
-958.058946,0.15,98.702109
-999.778615,0.016666666666666666,98.70711
-978.908675,0.08333333333333333,98.723478
-989.334255,0.05,98.734156
-978.902627,0.08333333333333333,98.750491
-999.77973,0.016666666666666666,98.75603
-984.115417,0.06666666666666667,98.769848
-994.558982,0.03333333333333333,98.77776
-999.777024,0.016666666666666666,98.782702
-999.780366,0.016666666666666666,98.787878
-994.555162,0.03333333333333333,98.795851
-978.898966,0.08333333333333333,98.812236
-994.558504,0.03333333333333333,98.820017
-973.680765,0.09999999999999999,98.839353
-989.340303,0.05,98.850862
-958.020749,0.15,98.878487
-999.780366,0.016666666666666666,98.88357
-999.77957,0.016666666666666666,98.88859
-989.345714,0.05,98.899316
-989.333937,0.05,98.909827
-999.778138,0.016666666666666666,98.914937
-942.437446,0.19999999999999998,98.952315
-999.781958,0.016666666666666666,98.957499
-813.98639,2.666666666666662,99.861605
-947.584665,0.18333333333333332,99.925694
-958.047965,0.15,99.979278
-978.896738,0.08333333333333333,100.010893
-825.639567,1.4,100.467284
-999.779889,0.016666666666666666,100.477122
-984.119077,0.06666666666666667,100.503134
-978.902945,0.08333333333333333,100.534403
-978.900717,0.08333333333333333,100.566127
-947.578776,0.18333333333333332,100.630052
-994.562483,0.03333333333333333,100.645314
-994.558663,0.03333333333333333,100.660536
-989.341417,0.05,100.681182
-999.780048,0.016666666666666666,100.69107
-958.03746,0.15,100.744165
-963.267917,0.13333333333333333,100.797602
-831.53601,0.733333333333334,101.065911
-994.560414,0.03333333333333333,101.082448
-994.558822,0.03333333333333333,101.107778
-994.552297,0.03333333333333333,101.123366
-989.3333,0.05,101.143797
-989.332186,0.05,101.16411
-931.932925,0.2333333333333333,101.248732
-818.845573,1.5333333333333328,103.730996
-999.780366,0.016666666666666666,103.736142
-989.345714,0.05,103.74665
-921.547293,0.26666666666666666,103.793634
-994.561528,0.03333333333333333,103.801415
-978.888462,0.08333333333333333,103.817361
-984.123375,0.06666666666666667,103.83061
-999.782435,0.016666666666666666,103.835521
-994.558186,0.03333333333333333,103.84328
-994.56503,0.03333333333333333,103.85115
-818.69773,3.1999999999999935,104.417405
-999.776865,0.016666666666666666,104.422494
-999.781321,0.016666666666666666,104.427461
-989.339984,0.05,104.438023
-973.673921,0.09999999999999999,104.456873
-871.903092,0.4666666666666666,104.537236
-994.559459,0.03333333333333333,104.545165
-973.691428,0.09999999999999999,104.564228
-999.779093,0.016666666666666666,104.569294
-825.565932,0.733333333333334,104.695422
-724.362396,2.0499999999999976,105.04621
-994.554207,0.03333333333333333,105.054003
-978.882732,0.08333333333333333,105.070233
-999.77782,0.016666666666666666,105.07519
-834.734883,0.9333333333333346,105.351582
-994.562801,0.03333333333333333,105.36683
-999.780844,0.016666666666666666,105.376633
-999.778456,0.016666666666666666,105.38638
-999.780684,0.016666666666666666,105.396106
-989.332345,0.05,105.416533
-994.558822,0.03333333333333333,105.431557
-994.564393,0.03333333333333333,105.446722
-994.555639,0.03333333333333333,105.461791
-999.779889,0.016666666666666666,105.471529
-994.559141,0.03333333333333333,105.486585
-999.779889,0.016666666666666666,105.496273
-994.556435,0.03333333333333333,105.511349
-994.557708,0.03333333333333333,105.526485
-989.336324,0.05,105.546897
-994.553252,0.03333333333333333,105.561898
-994.555321,0.03333333333333333,105.576986
-994.558982,0.03333333333333333,105.592083
-994.560892,0.03333333333333333,105.607217
-994.560573,0.03333333333333333,105.62234
-984.116213,0.06666666666666667,105.648148
-999.77957,0.016666666666666666,105.657817
-994.554844,0.03333333333333333,105.672902
-989.338552,0.05,105.693328
-994.558345,0.03333333333333333,105.708399
-808.114775,1.3000000000000003,107.961219
-999.776706,0.016666666666666666,107.966209
-999.77957,0.016666666666666666,107.971264
-999.778775,0.016666666666666666,107.97626
-999.779411,0.016666666666666666,107.981198
-994.552775,0.03333333333333333,107.988988
-973.673603,0.09999999999999999,108.007858
-784.305902,2.8666666666666614,108.503784
-736.065236,1.6166666666666658,108.782711
-984.10921,0.06666666666666667,108.796076
-994.555321,0.03333333333333333,108.803892
-999.780048,0.016666666666666666,108.808931
-958.021067,0.15,108.836427
-999.780048,0.016666666666666666,108.841412
-999.778934,0.016666666666666666,108.84656
-994.561369,0.03333333333333333,108.854346
-999.779889,0.016666666666666666,108.859519
-994.559937,0.03333333333333333,108.867373
-999.778775,0.016666666666666666,108.87237
-999.776865,0.016666666666666666,108.877447
-999.778934,0.016666666666666666,108.882458
-905.786055,0.31666666666666665,108.937981
-832.456969,0.8833333333333344,109.089932
-994.555639,0.03333333333333333,109.097755
-999.77957,0.016666666666666666,109.102781
-937.144124,0.21666666666666665,109.14141
-978.908515,0.08333333333333333,109.1578
-926.717588,0.24999999999999997,109.202448
-817.134003,1.2166666666666672,109.600577
-999.779093,0.016666666666666666,109.610319
-994.556435,0.03333333333333333,109.625365
-999.77957,0.016666666666666666,109.63511
-978.921884,0.08333333333333333,109.666503
-978.915518,0.08333333333333333,109.697897
-958.058628,0.15,109.752886
-999.777501,0.016666666666666666,109.763098
-999.77973,0.016666666666666666,109.772828
-999.777183,0.016666666666666666,109.78253
-947.561269,0.18333333333333332,109.845823
-881.319601,0.4333333333333333,112.868021
-819.041717,2.5166666666666626,113.559253
-947.593736,0.18333333333333332,113.59282
-958.039211,0.15,113.621176
-958.014065,0.15,113.648822
-942.347683,0.19999999999999998,113.684994
-989.346828,0.05,113.695614
-789.23443,1.2166666666666672,113.902967
-999.777024,0.016666666666666666,113.908028
-999.78148,0.016666666666666666,113.913032
-999.778297,0.016666666666666666,113.917994
-999.781162,0.016666666666666666,113.923044
-994.55548,0.03333333333333333,113.931033
-942.349274,0.19999999999999998,113.966391
-866.357798,0.44999999999999996,114.047168
-999.77973,0.016666666666666666,114.054822
-999.779889,0.016666666666666666,114.060182
-989.333777,0.05,114.070922
-984.111756,0.06666666666666667,114.084377
-994.564234,0.03333333333333333,114.093545
-999.777024,0.016666666666666666,114.098861
-963.242293,0.13333333333333333,114.12659
-994.55548,0.03333333333333333,114.135478
-916.236941,0.2833333333333333,114.188478
-999.779411,0.016666666666666666,114.193901
-994.554844,0.03333333333333333,114.202624
-921.468352,0.26666666666666666,114.253735
-952.802229,0.16666666666666666,114.285864
-999.777342,0.016666666666666666,114.290911
-999.77973,0.016666666666666666,114.295979
-999.779889,0.016666666666666666,114.301152
-999.778456,0.016666666666666666,114.306262
-999.781958,0.016666666666666666,114.311294
-963.265848,0.13333333333333333,114.335582
-999.781639,0.016666666666666666,114.340604
-994.556913,0.03333333333333333,114.348496
-968.474022,0.11666666666666665,114.391646
-999.78148,0.016666666666666666,114.402575
-942.330176,0.19999999999999998,114.476803
-999.780048,0.016666666666666666,114.483323
-994.558822,0.03333333333333333,114.50013
-735.132176,2.666666666666662,115.266762
-994.556753,0.03333333333333333,115.275228
-686.33514,2.3499999999999965,119.155008
