#{"t_start": 0, "env_id": 0}
r,l,t
-2603.321412,15.000000000000325,17.536864
-4592.607732,15.000000000000325,44.272472
-3614.06882,15.000000000000325,66.515742
-3149.748814,15.000000000000325,89.775722
-3248.747254,15.000000000000325,110.788514
-4321.984989,15.000000000000325,131.608664
-2527.46344,15.000000000000325,152.995131
-4134.188819,15.000000000000325,174.261389
-3352.522807,15.000000000000325,195.674491
-3469.341561,15.000000000000325,217.699514
-3573.540707,15.000000000000325,238.417335
-4263.674134,15.000000000000325,259.35122
-2203.509855,15.000000000000325,281.803853
-3668.4396,15.000000000000325,303.147116
-4065.920798,15.000000000000325,325.605023
-3574.74222,15.000000000000325,346.772876
-3445.225808,15.000000000000325,368.030143
-3932.675697,15.000000000000325,389.718991
-3752.103671,15.000000000000325,411.578731
-4435.416936,15.000000000000325,432.524569
-2813.757769,15.000000000000325,454.666377
-3400.564414,15.000000000000325,475.45554
-3464.391845,15.000000000000325,496.237382
-3335.925655,15.000000000000325,519.900343
-3052.096806,15.000000000000325,541.517128
-2905.070529,15.000000000000325,564.406453
-5473.76356,15.000000000000325,585.927517
-3966.091137,15.000000000000325,607.285138
-3000.748021,15.000000000000325,628.938144
-3988.493018,15.000000000000325,650.811457
-5194.789156,15.000000000000325,671.588035
-5450.18204,15.000000000000325,695.693219
-3684.175323,15.000000000000325,716.65874
-3288.701792,15.000000000000325,738.596135
-3790.756232,15.000000000000325,761.015914
-3329.405692,15.000000000000325,782.052739
-2618.280707,15.000000000000325,805.774543
-3804.169344,15.000000000000325,827.875261
-3665.464905,15.000000000000325,848.994749
-4912.351416,15.000000000000325,872.808849
-4215.54243,15.000000000000325,894.861254
-3683.401411,15.000000000000325,927.023025
-3809.021239,15.000000000000325,950.914406
-3522.331379,15.000000000000325,973.498547
-4448.509167,15.000000000000325,998.514769
-4689.64315,15.000000000000325,1021.732403
-4464.246812,15.000000000000325,1044.087733
-3382.120049,15.000000000000325,1065.331148
-3049.987947,15.000000000000325,1089.076445
-3528.799705,15.000000000000325,1111.824324
-2515.046701,15.000000000000325,1137.204938
-4251.63446,15.000000000000325,1159.433299
-1850.630867,15.000000000000325,1182.667367
-3135.812283,15.000000000000325,1203.352008
-3621.339623,15.000000000000325,1224.658847
-3780.791895,15.000000000000325,1246.533906
-4155.285584,15.000000000000325,1267.726268
-3690.841454,15.000000000000325,1291.646461
-3140.294122,15.000000000000325,1312.336102
-3494.52885,15.000000000000325,1334.127524
-4147.811209,15.000000000000325,1356.168035
-3459.945288,15.000000000000325,1377.080348
-4052.296362,15.000000000000325,1398.335604
-3728.233546,15.000000000000325,1420.01269
-4473.997313,15.000000000000325,1441.016997
-3707.246482,15.000000000000325,1463.063752
-3608.055592,15.000000000000325,1483.681148
-3229.456577,15.000000000000325,1505.093034
-4163.997468,15.000000000000325,1526.707406
-4858.090694,15.000000000000325,1547.738309
-3653.650521,15.000000000000325,1568.989617
-2536.093446,15.000000000000325,1592.226117
-2964.160913,15.000000000000325,1612.954235
-3287.658558,15.000000000000325,1633.737103
-3645.664525,15.000000000000325,1656.356563
-4174.221625,15.000000000000325,1677.519439
-2859.215852,15.000000000000325,1698.393656
-3275.254274,15.000000000000325,1719.917928
-4142.742756,15.000000000000325,1740.627299
-2550.114494,15.000000000000325,1761.97181
-3026.595804,15.000000000000325,1783.207667
-3761.67352,15.000000000000325,1804.367686
-3782.60842,15.000000000000325,1826.750918
-2858.31919,15.000000000000325,1848.525078
-3796.941563,15.000000000000325,1870.349771
-3196.920189,15.000000000000325,1894.70639
-3507.002124,15.000000000000325,1916.063295
-4131.726053,15.000000000000325,1937.071409
-3272.75637,15.000000000000325,1959.140174
-2698.218617,15.000000000000325,1981.041452
-3531.352166,15.000000000000325,2002.565716
-4229.982998,15.000000000000325,2023.286897
-3466.751647,15.000000000000325,2044.012787
-3872.677314,15.000000000000325,2066.469044
-2638.754531,15.000000000000325,2087.434903
-2752.913695,15.000000000000325,2108.55825
-2785.695847,15.000000000000325,2130.976309
-2953.314424,15.000000000000325,2151.820705
-3116.776679,15.000000000000325,2172.45244
-2611.158705,15.000000000000325,2196.478413
-3738.767964,15.000000000000325,2217.820863
-4187.808303,15.000000000000325,2238.750196
-3787.962906,15.000000000000325,2261.650404
-3862.033771,15.000000000000325,2282.937285
-3607.659412,15.000000000000325,2304.420703
-3658.510624,15.000000000000325,2325.329916
-3517.486104,15.000000000000325,2348.117325
-3169.548546,15.000000000000325,2371.147877
-3653.012248,15.000000000000325,2392.136616
-3307.416114,15.000000000000325,2412.835858
-4338.994065,15.000000000000325,2435.28484
-2996.582419,15.000000000000325,2457.370469
-4350.983427,15.000000000000325,2479.145519
-3450.289945,15.000000000000325,2501.937317
-2817.426778,15.000000000000325,2523.136178
-3005.681921,15.000000000000325,2547.507607
-3677.279159,15.000000000000325,2570.115635
-2632.813679,15.000000000000325,2591.68181
-4097.925693,15.000000000000325,2614.685519
-3439.605811,15.000000000000325,2636.593163
-4070.098116,15.000000000000325,2661.519462
-4263.193061,15.000000000000325,2688.369834
-5396.006032,15.000000000000325,2710.727705
-4120.780239,15.000000000000325,2736.640312
-2716.573795,15.000000000000325,2758.118234
-2965.763464,15.000000000000325,2778.959728
-3039.214919,15.000000000000325,2800.606183
-4308.312115,15.000000000000325,2821.314175
-4591.971026,15.000000000000325,2844.81865
-2518.65761,15.000000000000325,2866.528892
-3821.273397,15.000000000000325,2887.745912
-4177.627283,15.000000000000325,2909.922925
-4781.212188,15.000000000000325,2930.689803
-3299.498925,15.000000000000325,2951.633218
-3079.194463,15.000000000000325,2976.069462
-4422.381658,15.000000000000325,2999.695023
-3065.843097,15.000000000000325,3021.900636
-3726.729535,15.000000000000325,3049.384654
-1783.102565,15.000000000000325,3071.881897
-3456.335867,15.000000000000325,3098.440161
-2721.86554,15.000000000000325,3121.234633
-2936.540147,15.000000000000325,3146.190655
-4044.810695,15.000000000000325,3169.605997
-3871.958569,15.000000000000325,3192.609293
-3775.430157,15.000000000000325,3216.03822
-3351.113505,15.000000000000325,3238.294012
-4039.1258,15.000000000000325,3260.44542
-3684.845205,15.000000000000325,3284.13595
-2873.939892,15.000000000000325,3306.421695
-3252.720726,15.000000000000325,3329.292027
-3603.371999,15.000000000000325,3351.689817
-2995.162696,15.000000000000325,3375.431137
-3994.097368,15.000000000000325,3398.894322
-4127.646866,15.000000000000325,3422.96396
-3269.446041,15.000000000000325,3447.428784
-3641.595111,15.000000000000325,3469.501191
-4151.300438,15.000000000000325,3493.96845
-3224.04444,15.000000000000325,3516.377923
-3104.58859,15.000000000000325,3537.923825
-2956.608991,15.000000000000325,3560.226779
-4661.643864,15.000000000000325,3587.587701
-3674.632399,15.000000000000325,3609.583178
-3809.400885,15.000000000000325,3634.639214
-3179.239504,15.000000000000325,3657.693904
-4135.605187,15.000000000000325,3680.762917
-2658.874617,15.000000000000325,3703.838003
-2927.730743,15.000000000000325,3725.742504
-3961.202271,15.000000000000325,3749.627428
-4899.493923,15.000000000000325,3777.433834
-3130.522419,15.000000000000325,3802.443129
-3332.88679,15.000000000000325,3828.57522
-2773.511757,15.000000000000325,3852.904869
-4286.933135,15.000000000000325,3880.256778
-2672.064752,15.000000000000325,3904.515189
-3978.696631,15.000000000000325,3929.903533
-3915.493155,15.000000000000325,3955.176929
-3500.943584,15.000000000000325,3981.335971
-3869.146058,15.000000000000325,4007.535381
-3996.346646,15.000000000000325,4032.85025
-3184.534808,15.000000000000325,4059.482518
-4676.52615,15.000000000000325,4084.989223
-3140.178634,15.000000000000325,4111.583845
-3572.782301,15.000000000000325,4139.573744
-4677.375085,15.000000000000325,4168.697628
-4135.029502,15.000000000000325,4194.277307
-4154.654522,15.000000000000325,4221.493301
-3119.904586,15.000000000000325,4246.318357
-4789.181078,15.000000000000325,4271.590676
-4144.681193,15.000000000000325,4302.415966
-3248.749729,15.000000000000325,4330.636033
-4160.456904,15.000000000000325,4357.850599
-3468.867961,15.000000000000325,4385.538686
-3099.120894,15.000000000000325,4411.276024
-3375.870969,15.000000000000325,4437.505485
-3626.17859,15.000000000000325,4464.239701
-4806.862003,15.000000000000325,4494.716309
-3916.247574,15.000000000000325,4522.81216
-2831.277639,15.000000000000325,4547.594736
-2896.343751,15.000000000000325,4569.698655
-3821.51071,15.000000000000325,4592.555897
-5413.107148,15.000000000000325,4613.589745
-3722.50957,15.000000000000325,4635.595855
-3955.340523,15.000000000000325,4662.241357
-4649.862797,15.000000000000325,4684.995141
-3256.117175,15.000000000000325,4708.484061
-3648.31041,15.000000000000325,4732.27227
-3635.653834,15.000000000000325,4757.310193
-2906.123461,15.000000000000325,4788.113276
-3068.986344,15.000000000000325,4815.154623
-4699.485721,15.000000000000325,4843.343986
