#{"t_start": 0, "env_id": 0}
r,l,t
-1000,0.6666666666666671,5115.327518
-1002.1,1.4999999999999996,5115.36142
-1004.7,1.1166666666666676,5115.411857
-1019.8,1.566666666666666,5115.669085
-1039.9,4.033333333333324,5115.946941
-1001.3,0.7666666666666674,5115.966892
-1012.9,2.0999999999999974,5116.094995
-1078.2,6.11666666666665,5116.118799
-1011.8,2.2666666666666635,5116.192425
-1007.6,1.0333333333333345,5116.483545
-1000,1.2833333333333337,5116.55005
-1068.1,3.6333333333333253,5116.644104
-1017.1,2.466666666666663,5116.832572
-1000,1.5333333333333328,5117.029521
-1005.3,2.0166666666666644,5117.253494
-1030.8,3.383333333333326,5117.3827
-1170.6,6.483333333333316,5117.454643
-1022.7,2.749999999999995,5117.616359
-1131.9,6.299999999999983,5117.663375
-1006.6,1.3000000000000003,5117.724069
-1009.4,0.9833333333333347,5117.73789
-1000.5,2.6166666666666623,5117.761244
-1055.9,2.6999999999999953,5117.966962
-1005.7,0.9500000000000013,5118.035401
-1146.0,6.833333333333314,5118.355243
-1017.8,2.549999999999996,5196.8403
-1040.9,2.8666666666666614,5197.071457
-1036.0,3.016666666666661,5197.375538
-1043.3,3.0666666666666607,5197.473328
-1036.4,4.533333333333323,5197.546513
-1000,0.15,5197.596846
-1058.1,5.23333333333332,5197.628584
-1016.0,2.28333333333333,5197.699142
-1031.9,2.883333333333328,5197.741497
-1013.3,1.9833333333333312,5198.335912
-1052.3,3.8333333333333246,5198.440483
-1029.5,2.7333333333333285,5198.447852
-1043.2,3.2499999999999933,5198.526178
-1046.9,2.833333333333328,5198.607857
-1067.2,4.116666666666657,5199.134401
-1007.9,1.8499999999999983,5199.159309
-1339.6,8.78333333333335,5199.17222
-1009.7,1.7166666666666655,5199.191017
-1007.1,2.799999999999995,5199.307363
-1007.9,1.6333333333333324,5199.849927
-1052.5,3.0666666666666607,5200.354667
-1000,1.3666666666666667,5200.483267
-1000,0.4833333333333333,5200.655001
-1091.4,4.483333333333323,5200.892092
-1096.9,4.716666666666655,5200.999208
-1000,0.41666666666666663,5201.18155
-1006.4,1.1166666666666676,5201.699684
-1018.1,2.533333333333329,5201.963598
-1008.1,1.183333333333334,5202.15608
-1092.2,3.9333333333333242,5202.282113
-1013.8,2.1333333333333306,5202.790874
-1000,0.44999999999999996,5202.97315
-1141.7,6.983333333333314,5203.138977
-1000,0.966666666666668,5203.343111
-1056.0,3.4166666666666594,5203.590785
-1116.1,4.39999999999999,5203.815808
-1019.9,2.749999999999995,5283.37314
-1019.5,1.9999999999999978,5283.711633
-1002.1,1.1500000000000008,5284.171403
-1022.4,3.8333333333333246,5284.189228
-1000,0.03333333333333333,5284.217172
-1269.2,20.000000000000146,5284.577236
-1006.6,1.483333333333333,5284.818329
-1223.1,7.766666666666644,5285.364151
-929.6,20.000000000000146,5285.487385
-909.4,20.000000000000146,5285.494209
-1001.9,0.6000000000000002,5285.71648
-1014.2,2.5666666666666624,5285.787731
-1004.6,1.3166666666666669,5286.157055
-1008.8,1.7166666666666655,5286.354181
-901.6,20.000000000000146,5286.526091
-1010.6,1.1500000000000008,5286.791252
-1015.3,3.1999999999999935,5287.487508
-1066.1,5.016666666666654,5288.27038
-1031.3,2.2999999999999967,5288.574678
-1326.0,7.666666666666645,5288.657594
-1104.2,5.399999999999986,5289.08922
-1264.0,6.799999999999981,5289.539561
-1053.4,4.083333333333324,5290.262566
-1038.0,2.28333333333333,5290.595875
-1003.1,1.1333333333333342,5290.839638
-1103.3,6.1499999999999835,5291.011039
-1097.7,4.0666666666666575,5370.954045
-978.7,20.000000000000146,5371.023074
-456.9,20.000000000000146,5371.833855
-1143.2,7.433333333333312,5372.322277
-1040.7,3.383333333333326,5372.588041
-1017.0,3.6999999999999917,5372.736942
-1000,1.4333333333333331,5372.940887
-1004.6,0.9500000000000013,5372.990496
-1007.3,1.566666666666666,5373.519928
-1017.1,2.549999999999996,5374.271985
-1035.0,2.6833333333333287,5374.375045
-1098.1,20.000000000000146,5374.408805
-1004.5,2.2333333333333303,5374.648481
-1162.1,6.949999999999981,5375.237765
-1020.0,2.066666666666664,5375.410306
-1035.2,3.3333333333333264,5375.921904
-915.7,20.000000000000146,5376.284937
-812.8,20.000000000000146,5376.649552
-1009.2,2.166666666666664,5376.753394
-1023.6,3.383333333333326,5376.826017
-1096.5,5.499999999999986,5377.018187
-1046.1,3.5499999999999923,5377.956837
-1052.6,4.699999999999989,5377.990632
-1158.8,7.066666666666647,5378.077138
-802.0,20.000000000000146,5378.28931
-1062.6,4.099999999999991,5378.627183
-1014.2,1.0666666666666678,5378.721616
-1010.9,2.249999999999997,5378.923553
-1059.4,5.833333333333318,5379.070971
-1035.0,3.733333333333325,5379.7836
-1013.4,2.5166666666666626,5379.847933
-1024.1,1.9166666666666647,5459.060618
-1020.4,3.133333333333327,5460.30687
-1159.9,7.583333333333312,5460.564333
-1104.8,5.799999999999985,5460.796548
-1071.7,4.2833333333333234,5460.91128
-1050.7,3.9666666666666575,5460.936934
-1138.6,7.6333333333333115,5461.366566
-1043.8,3.6333333333333253,5462.075676
-1029.4,3.2333333333333267,5462.090247
-1009.6,1.9999999999999978,5462.141559
-925.5,20.000000000000146,5462.149623
-1014.5,3.183333333333327,5462.237375
-1015.5,1.4,5462.601261
-1005.6,1.5999999999999992,5462.701312
-1008.3,1.7666666666666653,5462.708689
-1000,1.0500000000000012,5463.028451
-1016.9,2.449999999999996,5463.462878
-1096.9,3.899999999999991,5463.487284
-1076.2,4.866666666666655,5463.73028
-799.5,20.000000000000146,5463.933834
-1288.3,8.65000000000001,5463.960411
-1004.4,1.816666666666665,5464.057367
-1024.5,3.483333333333326,5464.146779
-1003.8,0.6500000000000004,5464.397761
-1054.5,3.899999999999991,5464.985496
-1016.4,2.716666666666662,5465.129883
-1036.8,3.733333333333325,5465.306695
-1018.9,4.4499999999999895,5465.978476
-1016.9,2.6999999999999953,5466.415362
-1139.0,5.449999999999986,5466.63086
-1007.6,2.8999999999999946,5546.05215
-1194.4,6.833333333333314,5546.526762
-1221.4,8.616666666666674,5546.768344
-1163.1,7.04999999999998,5546.895484
-1000,0.05,5546.921191
-1082.7,20.000000000000146,5546.921732
-1029.1,1.949999999999998,5546.989023
-1002.5,0.9833333333333347,5547.295879
-1135.3,5.833333333333318,5547.718148
-1010.7,2.1833333333333305,5548.106273
-1015.7,4.033333333333324,5548.529624
-1228.8,8.750000000000014,5548.530214
-1003.5,1.0333333333333345,5548.628189
-1019.7,2.966666666666661,5549.202932
-1011.8,1.5333333333333328,5549.28163
-1085.3,4.666666666666655,5549.297398
-1019.9,4.7499999999999885,5549.33473
-1109.5,20.000000000000146,5549.653493
-1006.1,1.949999999999998,5550.036273
-1006.0,2.6833333333333287,5550.343568
-1166.1,5.616666666666652,5550.856729
-1069.1,4.616666666666656,5550.924833
-1026.5,3.849999999999991,5551.048542
-1183.9,6.799999999999981,5551.286583
-1003.6,2.549999999999996,5551.318869
-1086.5,5.583333333333319,5551.436226
-1000,0.7666666666666674,5551.61436
-1073.3,5.099999999999987,5551.955889
